id,posted_time,funded_time,lender_count
894069,2015-05-29 06:20:08+00:00,2015-06-26 20:24:25+00:00,13
1214637,2017-01-03 22:06:44+00:00,2017-01-17 21:08:35+00:00,22
861364,2015-03-25 09:13:48+00:00,2015-04-03 01:32:43+00:00,10
933608,2015-08-18 01:40:56+00:00,2015-08-23 21:00:01+00:00,7
1160704,2016-09-30 01:02:21+00:00,2016-10-01 01:22:02+00:00,12
1093989,2016-06-02 14:22:15+00:00,2016-06-09 10:02:57+00:00,6
877878,2015-04-29 07:39:26+00:00,2015-05-04 19:19:26+00:00,3
881858,2015-05-08 06:17:31+00:00,,11
817482,2014-12-18 13:34:23+00:00,2015-01-14 22:31:27+00:00,2
1193817,2016-11-26 18:32:41+00:00,2016-11-28 13:05:44+00:00,3
755620,2014-08-18 06:52:25+00:00,2014-08-28 05:50:01+00:00,18
1271155,2017-03-31 08:00:06+00:00,2017-04-20 06:16:20+00:00,7
1236192,2017-02-10 20:05:15+00:00,2017-03-12 19:11:44+00:00,21
1320821,2017-06-15 22:00:44+00:00,2017-06-17 14:18:45+00:00,8
1032882,2016-03-03 09:22:55+00:00,2016-03-18 02:51:28+00:00,11
717025,2014-05-28 00:32:07+00:00,2014-06-13 04:13:52+00:00,10
820204,2014-12-23 21:50:38+00:00,2014-12-31 19:21:07+00:00,16
716470,2014-05-27 07:54:36+00:00,,18
871712,2015-04-18 23:50:44+00:00,2015-04-24 09:01:48+00:00,21
1123074,2016-07-25 21:22:09+00:00,2016-07-28 18:27:53+00:00,11
770204,2014-09-17 13:50:18+00:00,2014-10-17 13:55:51+00:00,97
763924,2014-09-04 08:23:57+00:00,2014-10-03 22:56:33+00:00,27
729127,2014-06-23 08:48:11+00:00,2014-07-11 19:34:38+00:00,41
804061,2014-11-24 08:19:00+00:00,2014-12-19 07:16:10+00:00,15
1198651,2016-12-05 14:44:57+00:00,2016-12-17 23:05:32+00:00,14
1229274,2017-01-30 16:43:49+00:00,,35
683763,2014-03-14 09:58:59+00:00,2014-03-16 20:08:14+00:00,10
729034,2014-06-23 04:54:40+00:00,2014-07-24 22:42:22+00:00,68
761368,2014-08-28 08:50:52+00:00,2014-09-03 21:43:10+00:00,18
1316988,2017-06-09 08:34:06+00:00,2017-06-20 02:36:14+00:00,4
1025268,2016-02-19 04:56:20+00:00,2016-02-24 22:48:37+00:00,3
882069,2015-05-08 11:59:34+00:00,,11
802955,2014-11-21 13:40:11+00:00,2014-11-26 04:01:17+00:00,5
975622,2015-11-09 12:39:17+00:00,2015-11-15 22:52:46+00:00,8
790641,2014-10-29 00:37:44+00:00,2014-11-05 17:24:33+00:00,1
855899,2015-03-16 11:31:54+00:00,2015-03-23 02:03:47+00:00,7
1222243,2017-01-18 13:21:41+00:00,2017-01-24 18:12:38+00:00,50
1082783,2014-08-22 14:53:48+00:00,2014-08-27 19:00:30+00:00,6
1042104,2016-03-22 02:21:24+00:00,2016-03-26 15:40:17+00:00,1
945984,2015-09-10 22:53:26+00:00,2015-09-21 23:48:14+00:00,54
1149365,2016-09-13 07:13:03+00:00,2016-09-13 11:34:52+00:00,6
1103790,2016-06-22 01:30:27+00:00,2016-06-28 01:13:04+00:00,7
1018342,2016-02-04 10:36:39+00:00,2016-02-18 06:32:13+00:00,33
829679,2015-01-19 14:21:02+00:00,2015-01-22 17:47:15+00:00,37
1009799,2016-01-18 11:48:24+00:00,2016-01-24 13:42:21+00:00,66
735927,2014-07-08 07:03:31+00:00,2014-07-17 17:16:25+00:00,50
844355,2015-02-20 17:17:17+00:00,2015-03-01 22:50:15+00:00,101
767828,2014-09-12 12:30:36+00:00,2014-10-07 04:05:03+00:00,13
1189484,2016-11-07 18:47:44+00:00,2016-12-17 20:52:18+00:00,109
1101585,2016-06-18 00:12:47+00:00,,16
1052076,2016-04-10 23:00:06+00:00,2016-04-18 07:42:59+00:00,21
903741,2015-06-18 05:48:13+00:00,2015-06-22 02:40:34+00:00,7
1272381,2017-04-03 11:43:05+00:00,2017-04-10 12:18:19+00:00,1
1091275,2016-05-30 04:47:12+00:00,2016-06-02 23:25:15+00:00,54
660950,2014-01-23 11:04:47+00:00,2014-01-24 01:23:16+00:00,16
823444,2015-01-02 19:00:40+00:00,2015-01-04 16:06:01+00:00,57
1170610,2016-10-19 07:17:26+00:00,,29
876455,2015-04-27 08:49:46+00:00,,18
958308,2015-10-06 03:33:33+00:00,2015-10-09 00:04:42+00:00,12
1076043,2016-05-26 09:57:29+00:00,,2
683644,2014-03-14 07:42:22+00:00,2014-03-17 03:00:47+00:00,10
1028888,2016-02-25 10:10:22+00:00,2016-03-02 17:06:56+00:00,5
1292987,2017-05-05 05:28:14+00:00,2017-05-11 10:10:28+00:00,2
1121648,2016-07-22 13:41:15+00:00,,10
1006077,2016-01-09 17:54:50+00:00,2016-01-21 17:07:37+00:00,60
1091546,2016-05-30 12:43:18+00:00,2016-06-27 15:33:22+00:00,58
1187827,2016-11-18 11:42:26+00:00,,9
865213,2015-04-01 12:44:34+00:00,2015-04-13 08:58:07+00:00,30
1300473,2017-05-18 01:30:16+00:00,2017-05-21 17:59:17+00:00,23
655201,2014-01-08 11:32:26+00:00,2014-01-18 23:11:21+00:00,16
1154914,2016-09-21 16:43:55+00:00,2016-09-25 20:23:39+00:00,23
1037362,2016-03-11 15:58:36+00:00,,4
1101162,2016-06-17 08:08:12+00:00,2016-06-25 00:35:34+00:00,6
1194383,2016-11-28 08:42:01+00:00,2016-12-05 16:16:58+00:00,14
1139323,2016-08-25 04:51:02+00:00,2016-09-15 20:37:43+00:00,27
1258260,2017-03-15 17:45:54+00:00,2017-03-19 16:18:23+00:00,12
1129229,2016-08-04 16:07:14+00:00,2016-08-14 05:07:43+00:00,4
1104745,2016-06-23 04:24:07+00:00,2016-07-01 16:08:36+00:00,6
1151200,2016-09-15 15:37:47+00:00,,0
1030101,2016-02-26 21:52:05+00:00,2016-03-19 05:56:12+00:00,55
852560,2015-03-09 16:51:18+00:00,2015-04-12 01:59:06+00:00,40
861637,2015-03-25 15:29:29+00:00,2015-04-15 02:15:12+00:00,6
1080314,2014-01-21 17:19:15+00:00,,0
1099684,2016-06-14 23:20:08+00:00,2016-06-20 11:10:19+00:00,1
1013821,2016-01-26 05:27:42+00:00,2016-01-27 01:20:49+00:00,11
1072907,2016-05-21 04:01:40+00:00,2016-06-19 19:54:45+00:00,13
777268,2014-09-30 22:38:58+00:00,2014-10-15 19:33:10+00:00,28
903363,2015-06-17 11:57:52+00:00,2015-06-22 16:33:01+00:00,11
847011,2015-02-25 23:35:39+00:00,2015-03-01 18:24:18+00:00,24
956910,2015-10-02 05:03:59+00:00,2015-10-05 03:27:03+00:00,8
1173241,2016-10-24 11:41:41+00:00,2016-10-31 18:13:33+00:00,9
1230697,2017-02-01 11:41:59+00:00,2017-02-21 16:38:13+00:00,18
1038260,2016-03-14 18:39:50+00:00,2016-04-14 14:35:13+00:00,52
950698,2015-09-21 07:35:03+00:00,2015-09-22 18:43:47+00:00,10
724593,2014-06-13 10:43:23+00:00,2014-06-19 09:18:00+00:00,10
1243671,2017-02-22 05:55:11+00:00,2017-02-27 21:28:22+00:00,3
886618,2015-05-16 23:00:39+00:00,2015-06-17 20:34:43+00:00,37
922082,2015-07-23 10:46:54+00:00,2015-08-28 12:32:07+00:00,28
1217099,2017-01-09 01:57:10+00:00,2017-01-09 04:24:33+00:00,7
919820,2015-07-20 09:27:35+00:00,2015-07-24 13:32:44+00:00,8
944878,2015-09-08 17:37:25+00:00,2015-09-17 18:13:24+00:00,6
802910,2014-11-21 12:44:36+00:00,2014-12-21 13:50:22+00:00,27
1313969,2017-06-06 03:18:57+00:00,2017-06-18 21:31:18+00:00,35
1258649,2017-03-16 05:02:00+00:00,2017-03-19 20:56:25+00:00,6
995624,2015-12-15 22:20:16+00:00,2016-01-17 08:42:37+00:00,18
905141,2015-06-19 22:15:52+00:00,,4
789473,2014-10-27 05:30:10+00:00,2014-11-02 15:02:42+00:00,5
1109317,2016-06-30 07:43:13+00:00,2016-07-21 11:16:41+00:00,47
811180,2014-12-05 19:55:18+00:00,2015-01-31 22:08:39+00:00,28
1248410,2017-03-01 07:02:35+00:00,2017-03-28 12:38:13+00:00,18
953853,2015-09-26 16:11:27+00:00,2015-10-13 11:13:46+00:00,18
1194529,2016-11-28 11:46:56+00:00,2016-12-04 20:01:01+00:00,3
1214102,2017-01-02 10:35:30+00:00,2017-01-02 18:33:57+00:00,14
1000527,2015-12-26 00:33:58+00:00,2015-12-26 12:28:21+00:00,7
1069311,2016-05-16 03:28:59+00:00,2016-05-18 19:46:44+00:00,7
870917,2015-04-17 02:01:43+00:00,2015-05-22 04:54:45+00:00,9
1028992,2016-02-25 12:38:27+00:00,2016-03-01 12:47:07+00:00,3
921085,2015-07-22 05:18:45+00:00,2015-08-17 21:17:27+00:00,16
1264893,2017-03-23 09:02:16+00:00,2017-03-29 05:25:12+00:00,1
888635,2015-05-20 12:22:55+00:00,2015-06-21 18:00:58+00:00,118
1259118,2017-03-16 12:48:30+00:00,2017-03-20 19:42:29+00:00,5
895727,2015-06-02 12:41:10+00:00,2015-06-21 05:06:19+00:00,16
967896,2015-10-23 05:19:22+00:00,2015-11-21 22:41:40+00:00,23
1030546,2016-02-29 05:29:55+00:00,2016-03-05 22:28:58+00:00,4
883906,2015-05-12 12:35:24+00:00,2015-06-19 17:51:28+00:00,16
703478,2014-04-28 10:40:18+00:00,2014-05-22 20:10:43+00:00,48
1176297,2016-10-27 21:34:54+00:00,2016-11-06 06:41:47+00:00,1
1126075,2016-07-29 10:22:11+00:00,2016-08-12 12:57:25+00:00,29
913443,2015-07-06 07:01:38+00:00,2015-07-09 06:36:00+00:00,4
706422,2014-05-06 21:00:15+00:00,2014-06-04 01:30:37+00:00,18
689108,2014-03-26 04:10:49+00:00,2014-03-26 09:59:30+00:00,22
1318752,2017-06-13 09:41:17+00:00,,1
662155,2014-01-27 08:21:55+00:00,2014-01-27 17:03:09+00:00,4
701381,2014-04-23 14:57:16+00:00,2014-05-01 00:07:12+00:00,11
954176,2015-09-28 06:43:46+00:00,2015-11-11 21:29:05+00:00,17
1251872,2017-03-07 07:57:54+00:00,2017-03-07 20:20:42+00:00,7
998678,2015-12-22 02:52:03+00:00,2015-12-31 10:43:58+00:00,1
1087823,2015-03-05 05:03:50+00:00,2015-03-18 02:12:09+00:00,25
1181564,2016-11-08 07:03:32+00:00,2016-11-16 10:15:12+00:00,1
835507,2015-02-03 07:43:27+00:00,2015-02-06 18:39:20+00:00,3
1022927,2016-02-15 16:50:15+00:00,2016-03-09 01:31:35+00:00,31
838559,2015-02-10 18:54:50+00:00,,34
878009,2015-04-29 10:23:03+00:00,,21
962454,2015-10-14 01:25:34+00:00,2015-10-27 10:01:35+00:00,12
656398,2014-01-12 03:19:39+00:00,2014-01-24 02:05:05+00:00,32
892681,2015-05-27 08:53:17+00:00,2015-06-24 08:23:35+00:00,30
707662,2014-05-08 17:01:30+00:00,2014-06-25 17:44:32+00:00,19
1288140,2017-04-27 17:58:43+00:00,2017-05-15 03:14:00+00:00,19
837658,2015-02-09 07:12:07+00:00,2015-02-09 17:38:39+00:00,3
1167355,2016-10-13 11:20:03+00:00,2016-10-22 13:11:06+00:00,14
838591,2015-02-10 21:18:46+00:00,2015-02-14 06:51:05+00:00,23
1243817,2017-02-22 08:42:44+00:00,2017-03-03 01:19:45+00:00,14
1278149,2017-04-12 07:00:24+00:00,2017-04-24 17:37:36+00:00,11
1040516,2016-03-17 18:30:15+00:00,2016-03-27 15:14:09+00:00,1
758568,2014-08-22 09:03:42+00:00,2014-09-09 16:11:32+00:00,109
1303208,2017-05-22 07:59:32+00:00,2017-05-28 01:55:16+00:00,1
825784,2015-01-09 04:45:43+00:00,2015-02-13 12:31:38+00:00,8
889449,2015-05-21 11:41:19+00:00,2015-06-18 00:47:39+00:00,57
1229431,2017-01-31 01:07:05+00:00,2017-02-02 00:47:00+00:00,9
827921,2015-01-14 12:10:27+00:00,,10
921985,2015-07-23 08:49:43+00:00,2015-08-13 17:59:23+00:00,13
1083108,2014-09-02 20:58:42+00:00,,102
1121157,2016-07-22 01:56:50+00:00,2016-07-31 20:59:50+00:00,8
770375,2014-09-17 22:05:34+00:00,2014-10-21 17:29:52+00:00,39
1260568,2017-03-18 12:18:32+00:00,2017-03-24 13:39:08+00:00,30
938464,2015-08-26 02:29:24+00:00,2015-08-28 05:24:30+00:00,1
697099,2014-04-12 10:03:58+00:00,2014-04-19 19:17:46+00:00,6
1176289,2016-10-27 21:23:45+00:00,2016-11-06 06:03:36+00:00,1
1212560,2016-12-29 08:00:39+00:00,2016-12-29 16:05:13+00:00,1
765207,2014-09-08 08:05:15+00:00,2014-09-11 13:44:48+00:00,18
669588,2014-02-13 20:42:34+00:00,2014-02-27 16:13:51+00:00,39
1252836,2017-03-08 11:54:37+00:00,2017-03-30 04:34:35+00:00,12
1126088,2016-07-29 11:05:23+00:00,,31
700972,2014-04-23 04:43:20+00:00,2014-05-09 20:04:19+00:00,16
871777,2015-04-19 06:17:51+00:00,2015-05-20 17:30:37+00:00,16
1144003,2016-09-01 16:02:06+00:00,2016-09-15 02:41:31+00:00,4
721200,2014-06-06 10:41:14+00:00,2014-06-17 20:47:40+00:00,7
1291784,2017-05-04 01:08:03+00:00,2017-05-18 15:58:24+00:00,10
1218616,2017-01-11 09:02:57+00:00,2017-01-19 17:40:52+00:00,32
830029,2015-01-20 05:17:51+00:00,2015-01-20 21:52:13+00:00,14
993517,2015-12-11 08:00:43+00:00,2015-12-30 19:34:34+00:00,137
833027,2015-01-27 15:03:25+00:00,2015-01-28 02:13:23+00:00,17
982554,2015-11-20 22:33:40+00:00,2015-12-25 18:11:11+00:00,18
987734,2015-11-30 13:00:57+00:00,2015-12-07 03:33:51+00:00,18
1241467,2017-02-19 11:17:32+00:00,2017-03-09 01:50:34+00:00,12
1049948,2016-04-06 03:57:19+00:00,2016-04-17 15:38:29+00:00,4
1096773,2016-06-08 14:58:43+00:00,2016-07-11 15:48:42+00:00,16
667869,2014-02-10 21:50:16+00:00,2014-03-11 17:10:13+00:00,36
722553,2014-06-10 06:34:08+00:00,2014-06-14 16:55:05+00:00,15
1072380,2016-05-20 08:05:20+00:00,2016-06-19 17:25:49+00:00,12
655417,2014-01-09 01:56:10+00:00,2014-01-13 04:02:30+00:00,10
936403,2015-08-21 11:44:50+00:00,,7
1210946,2016-12-27 07:08:54+00:00,2016-12-28 14:11:05+00:00,7
839734,2015-02-12 07:33:21+00:00,2015-02-15 19:54:26+00:00,18
695991,2014-04-10 03:39:14+00:00,2014-05-12 21:04:03+00:00,20
770029,2014-09-17 09:32:14+00:00,2014-09-24 00:24:21+00:00,108
794888,2014-11-06 12:37:36+00:00,2014-11-14 19:01:15+00:00,15
1260003,2017-03-17 11:38:41+00:00,2017-03-21 21:51:28+00:00,12
1005300,2016-01-07 16:20:42+00:00,2016-01-09 16:25:48+00:00,8
973254,2015-11-04 05:54:54+00:00,2015-11-05 09:29:41+00:00,9
811403,2014-12-08 00:02:16+00:00,2014-12-10 20:13:06+00:00,6
744769,2014-07-25 03:05:23+00:00,2014-08-22 20:04:44+00:00,69
963131,2015-10-15 02:05:30+00:00,2015-10-16 13:10:41+00:00,4
658222,2014-01-16 18:01:11+00:00,2014-03-18 23:27:35+00:00,24
780937,2014-10-10 03:01:35+00:00,2014-10-22 15:30:44+00:00,14
745602,2014-07-27 22:28:32+00:00,2014-08-18 16:21:42+00:00,27
774612,2014-09-25 08:00:27+00:00,2014-09-29 19:42:20+00:00,3
727032,2014-06-18 17:29:44+00:00,2014-07-24 17:23:00+00:00,18
1160842,2016-09-30 06:51:03+00:00,2016-10-07 18:00:04+00:00,1
1031981,2016-03-02 06:53:31+00:00,2016-03-08 21:35:13+00:00,5
1162248,2016-10-04 07:10:52+00:00,2016-11-06 17:59:12+00:00,14
998175,2015-12-21 08:12:10+00:00,2015-12-29 23:33:26+00:00,9
729093,2014-06-23 07:42:26+00:00,2014-07-05 21:54:01+00:00,9
683496,2014-03-14 03:01:57+00:00,2014-03-16 04:48:34+00:00,6
810678,2014-12-04 17:17:58+00:00,2014-12-18 00:08:34+00:00,5
1072512,2016-05-20 10:49:04+00:00,2016-06-01 13:13:04+00:00,33
1249072,2017-03-02 04:42:21+00:00,2017-03-04 17:20:02+00:00,5
1251927,2017-03-07 08:53:49+00:00,2017-03-20 10:54:08+00:00,35
940737,2015-08-31 07:30:10+00:00,2015-09-03 15:28:09+00:00,22
841772,2015-02-17 01:46:42+00:00,2015-02-19 21:22:18+00:00,2
736025,2014-07-08 09:57:31+00:00,2014-07-16 19:43:23+00:00,64
1303085,2017-05-22 06:45:03+00:00,2017-06-17 21:59:25+00:00,12
1167331,2016-10-13 10:44:45+00:00,2016-10-27 00:21:47+00:00,18
924847,2015-07-29 06:37:30+00:00,2015-08-29 22:28:25+00:00,17
956588,2015-10-01 15:11:12+00:00,2015-10-09 03:51:51+00:00,14
1006215,2016-01-11 06:07:43+00:00,2016-01-16 20:27:21+00:00,15
1017198,2016-02-02 09:06:36+00:00,2016-03-02 19:53:02+00:00,34
791438,2014-10-30 03:39:01+00:00,2014-11-19 15:32:43+00:00,12
1032920,2016-03-03 09:57:46+00:00,2016-03-07 15:46:56+00:00,25
1189948,2016-11-22 06:56:51+00:00,2016-12-26 21:17:06+00:00,13
959090,2015-10-07 07:07:27+00:00,,12
1080177,2014-01-07 07:07:14+00:00,2014-01-23 13:10:44+00:00,4
1210835,2016-12-27 04:07:52+00:00,2017-01-26 03:27:43+00:00,31
1266872,2017-03-26 19:54:22+00:00,2017-04-04 19:08:51+00:00,18
1155177,2016-09-22 05:31:08+00:00,2016-10-22 04:07:58+00:00,12
751562,2014-08-08 08:55:29+00:00,2014-08-14 14:42:01+00:00,3
1300128,2017-05-17 10:50:56+00:00,2017-06-24 13:30:16+00:00,18
1150545,2016-09-15 03:48:01+00:00,2016-09-15 04:15:15+00:00,1
848626,2015-02-28 19:11:54+00:00,,35
869570,2015-04-14 07:44:27+00:00,2015-05-19 13:23:40+00:00,91
1330267,2017-06-30 05:45:30+00:00,2017-07-09 20:15:07+00:00,4
884605,2015-05-13 10:13:10+00:00,2015-05-17 00:30:52+00:00,2
1134402,2016-08-17 13:21:54+00:00,2016-08-18 13:37:46+00:00,19
875598,2015-04-24 12:40:22+00:00,2015-05-02 17:08:58+00:00,7
1003080,2016-01-04 02:12:09+00:00,2016-01-04 17:42:07+00:00,8
751721,2014-08-08 12:34:53+00:00,2014-08-16 14:54:28+00:00,32
1045056,2016-03-28 16:15:32+00:00,2016-04-07 22:28:52+00:00,46
1305879,2017-05-24 15:21:56+00:00,,22
693101,2014-04-03 16:41:47+00:00,2014-04-18 02:17:02+00:00,16
1267076,2017-03-27 03:49:11+00:00,2017-04-07 08:25:11+00:00,8
866990,2015-04-08 02:41:44+00:00,2015-04-18 16:04:31+00:00,49
1015340,2016-01-28 11:08:29+00:00,2016-03-01 02:40:13+00:00,30
1330785,2017-06-30 13:49:42+00:00,,0
889949,2015-05-22 07:36:09+00:00,2015-06-17 15:07:30+00:00,29
902972,2015-06-17 03:29:01+00:00,2015-06-23 13:52:13+00:00,17
833959,2015-01-29 07:35:52+00:00,2015-02-06 01:30:05+00:00,12
811687,2014-12-08 08:22:04+00:00,2014-12-14 21:17:09+00:00,5
1043614,2016-03-23 23:45:14+00:00,2016-04-18 08:46:06+00:00,33
1313373,2017-06-05 08:43:47+00:00,2017-06-18 10:16:46+00:00,1
1099680,2016-06-14 23:17:50+00:00,2016-07-20 09:05:05+00:00,21
1133819,2016-08-16 11:26:15+00:00,2016-09-21 20:33:45+00:00,7
901864,2015-06-15 11:40:37+00:00,2015-06-18 05:11:30+00:00,9
854942,2015-03-13 09:49:08+00:00,2015-04-17 20:08:14+00:00,33
662274,2014-01-27 11:05:10+00:00,2014-01-28 21:13:31+00:00,14
1062147,2016-04-28 10:40:40+00:00,2016-05-22 16:55:14+00:00,20
707258,2014-05-08 06:21:01+00:00,2014-05-13 03:48:37+00:00,21
1213913,2016-12-31 14:55:22+00:00,2017-01-13 20:09:22+00:00,11
1317370,2017-06-09 22:20:31+00:00,2017-06-11 22:58:29+00:00,18
802601,2014-11-21 07:16:47+00:00,2014-11-26 18:47:34+00:00,13
1015129,2016-01-28 07:26:36+00:00,2016-02-26 05:47:03+00:00,12
801760,2014-11-20 07:28:58+00:00,2014-12-15 13:09:22+00:00,8
670792,2014-02-17 07:11:07+00:00,2014-02-17 17:55:03+00:00,11
1209584,2016-12-23 07:08:39+00:00,2016-12-26 19:38:50+00:00,5
697900,2014-04-14 22:20:54+00:00,2014-05-01 16:34:32+00:00,52
1323791,2017-06-20 12:39:40+00:00,,2
785477,2014-10-19 02:55:39+00:00,2014-10-26 12:32:01+00:00,11
1120057,2016-07-20 15:51:22+00:00,2016-08-06 07:44:33+00:00,6
1193761,2016-11-26 10:10:37+00:00,2016-12-03 17:14:42+00:00,1
986397,2015-11-27 01:47:30+00:00,2015-12-02 23:33:28+00:00,9
1213681,2016-12-30 15:27:34+00:00,2017-01-07 04:54:46+00:00,4
969537,2015-10-27 06:00:39+00:00,2015-10-29 15:32:07+00:00,10
802449,2014-11-21 03:28:26+00:00,2014-11-25 15:03:11+00:00,12
1335130,2017-07-06 14:23:07+00:00,,2
1167336,2016-10-13 10:56:35+00:00,2016-10-24 06:06:16+00:00,12
1167044,2016-10-13 05:12:03+00:00,2016-10-18 20:29:21+00:00,7
1097645,2016-06-10 08:01:56+00:00,2016-06-18 18:35:30+00:00,26
1147039,2016-09-07 16:10:42+00:00,2016-09-18 00:21:18+00:00,10
1057432,2016-04-20 13:57:49+00:00,2016-04-25 13:03:45+00:00,16
1288100,2017-04-27 16:40:08+00:00,2017-05-05 01:25:14+00:00,1
1300829,2017-05-18 08:26:32+00:00,2017-06-14 02:15:35+00:00,10
1086638,2014-12-30 17:04:01+00:00,2015-01-16 01:35:02+00:00,11
1123845,2016-07-26 15:02:45+00:00,2016-08-13 01:00:35+00:00,127
977623,2015-11-12 08:32:12+00:00,2015-11-22 17:04:50+00:00,18
1166338,2016-10-12 05:39:04+00:00,2016-11-08 02:40:08+00:00,19
942199,2015-09-02 07:09:51+00:00,2015-09-04 12:33:11+00:00,1
827203,2015-01-12 17:59:45+00:00,2015-01-13 19:37:30+00:00,21
789382,2014-10-27 02:29:23+00:00,2014-11-01 03:13:05+00:00,11
992861,2015-12-10 08:05:57+00:00,2015-12-14 13:47:28+00:00,20
1318448,2017-06-13 04:05:44+00:00,2017-06-20 21:15:18+00:00,1
987629,2015-11-30 09:16:00+00:00,2015-12-22 11:03:58+00:00,26
1154382,2016-09-21 03:34:40+00:00,2016-09-25 07:27:14+00:00,11
723133,2014-06-11 07:11:30+00:00,2014-07-10 23:42:43+00:00,32
832108,2015-01-24 17:44:02+00:00,2015-02-01 14:51:07+00:00,18
1293554,2017-05-05 22:59:43+00:00,2017-05-10 16:07:19+00:00,6
1296577,2017-05-11 16:20:25+00:00,2017-05-18 16:05:07+00:00,20
1261969,2017-03-20 17:24:13+00:00,2017-03-23 15:05:32+00:00,1
779570,2014-10-07 11:23:18+00:00,2014-10-15 05:37:27+00:00,12
1089463,2015-07-03 06:39:04+00:00,2015-08-19 04:39:21+00:00,3
937802,2015-08-24 23:42:18+00:00,,102
776396,2014-09-29 13:00:22+00:00,2014-10-14 23:12:38+00:00,9
782894,2014-10-14 13:17:14+00:00,2014-10-18 16:56:06+00:00,4
722277,2014-06-09 16:56:16+00:00,2014-07-15 13:57:19+00:00,21
1302089,2017-05-19 14:35:17+00:00,2017-05-23 12:57:48+00:00,93
905340,2015-06-21 03:28:15+00:00,2015-06-28 01:10:55+00:00,6
1333841,2017-07-05 09:57:21+00:00,,0
659458,2014-01-20 14:56:20+00:00,2014-01-20 22:53:26+00:00,4
983764,2015-11-23 15:16:42+00:00,2015-12-09 17:55:38+00:00,2
1024861,2016-02-18 10:32:39+00:00,2016-03-01 14:02:02+00:00,17
799147,2014-11-16 12:49:10+00:00,2014-12-20 19:42:54+00:00,21
771519,2014-09-19 03:38:33+00:00,2014-10-22 01:14:40+00:00,15
1236913,2017-02-13 07:15:36+00:00,2017-02-22 20:06:53+00:00,65
1014426,2016-01-27 07:17:13+00:00,2016-02-25 21:14:16+00:00,25
1053327,2016-04-13 01:54:16+00:00,2016-04-18 01:54:00+00:00,9
987422,2015-11-29 13:23:20+00:00,2015-12-31 06:14:06+00:00,43
765292,2014-09-08 10:02:38+00:00,2014-09-23 21:24:07+00:00,5
1054865,2016-04-15 07:38:06+00:00,2016-04-30 14:38:16+00:00,7
888147,2015-05-20 00:00:15+00:00,2015-05-28 18:04:02+00:00,1
1238521,2017-02-15 03:23:01+00:00,2017-02-20 01:15:59+00:00,5
1150500,2016-09-15 02:30:44+00:00,2016-09-22 15:40:27+00:00,2
694630,2014-04-07 18:04:19+00:00,2014-04-19 00:54:25+00:00,20
1089476,2015-07-03 19:16:47+00:00,2015-08-16 10:24:59+00:00,2
1220257,2017-01-13 19:54:44+00:00,2017-01-19 00:36:37+00:00,19
698204,2014-04-16 03:06:27+00:00,2014-04-17 21:36:11+00:00,2
714463,2014-05-22 09:47:17+00:00,2014-05-30 11:23:23+00:00,21
1260118,2017-03-17 13:33:15+00:00,2017-03-28 13:46:21+00:00,16
915690,2015-07-10 09:08:36+00:00,2015-08-12 15:06:42+00:00,10
1171591,2016-10-20 19:02:08+00:00,2016-10-25 12:23:41+00:00,36
1266345,2017-03-24 19:57:42+00:00,2017-03-28 23:51:55+00:00,9
785588,2014-10-20 00:54:24+00:00,2014-11-30 17:06:51+00:00,9
1086376,2014-12-03 12:00:57+00:00,2014-12-29 22:56:17+00:00,19
1270770,2017-03-31 02:12:46+00:00,2017-04-08 11:32:30+00:00,4
1081138,2014-04-23 15:47:11+00:00,2014-06-08 05:25:59+00:00,24
1292574,2017-05-04 10:54:20+00:00,2017-05-17 21:32:16+00:00,7
681392,2014-03-10 20:00:53+00:00,2014-03-17 12:45:32+00:00,31
1082710,2014-08-21 10:37:58+00:00,2014-09-08 07:20:34+00:00,1
873721,2015-04-22 09:33:22+00:00,2015-04-28 04:53:57+00:00,12
1015289,2016-01-28 09:26:49+00:00,2016-02-01 19:58:32+00:00,42
707067,2014-05-07 22:25:55+00:00,2014-05-19 04:51:23+00:00,11
1139766,2016-08-25 12:55:43+00:00,2016-09-15 01:51:08+00:00,10
1105895,2016-06-24 20:22:36+00:00,2016-07-06 05:12:49+00:00,25
860682,2015-03-24 10:03:35+00:00,2015-04-04 06:44:56+00:00,5
1146155,2016-09-06 06:11:33+00:00,2016-09-17 16:01:39+00:00,50
795429,2014-11-07 08:34:30+00:00,2014-12-01 18:09:17+00:00,25
1215030,2017-01-04 07:49:42+00:00,2017-01-31 03:26:32+00:00,12
1019197,2016-02-07 22:44:41+00:00,2016-02-26 13:59:04+00:00,48
1226947,2017-01-25 12:56:46+00:00,,6
952552,2015-09-23 16:46:16+00:00,2015-09-28 15:02:07+00:00,6
1328300,2017-06-28 01:21:21+00:00,,2
1331065,2017-06-30 22:32:45+00:00,2017-07-03 17:53:30+00:00,12
980441,2015-11-17 15:43:02+00:00,2015-11-24 15:44:37+00:00,8
726008,2014-06-17 05:26:35+00:00,2014-07-18 03:08:39+00:00,20
663889,2014-01-30 09:45:13+00:00,2014-02-15 22:01:00+00:00,44
1026279,2016-02-22 00:55:07+00:00,2016-02-24 14:32:11+00:00,16
748611,2014-08-02 03:19:30+00:00,2014-08-08 03:54:58+00:00,3
1157625,2016-09-26 07:29:35+00:00,2016-10-25 04:14:26+00:00,16
977430,2015-11-12 05:25:34+00:00,2015-11-22 12:59:15+00:00,20
